ID	Type	name
19190	Protein	"p(HGNC:""CXCL12"")"
19191	Protein	"p(HGNC:""SS18"")"
19192	Protein	"p(MGI:""Serpinb9e"")"
19193	Protein	"p(MGI:""Tlr4"")"
19194	Protein	"p(MGI:""Canx"")"
19195	Protein	"p(RGD:""Ubb"")"
19196	Protein	"p(RGD:""Olr745"")"
19197	Protein	"p(RGD:""Trib3"")"
19198	Protein	"p(RGD:""Olr493"")"
19199	Protein	"p(HGNC:""SV2A"",pmod(Ph,S,45))"
19200	Protein	"p(FPLX:""EIF2B"",pmod(Ph))"
19201	Protein	"p(RGD:""Klrk1"")"
19202	Protein	"p(MGI:""Hspb1"",pmod(Ph))"
19203	Protein	"p(RGD:""Olr268"")"
19204	Protein	"p(HGNC:""PPP2R1B"",pmod(Ph,S),pmod(Ph,T))"
19205	Protein	"p(MGI:""Fgf4"")"
19206	Protein	"p(RGD:""Olr1610"")"
19207	Protein	"p(HGNC:""EEF2K"")"
19208	Protein	"p(MGI:""Atr"",pmod(Ph))"
19209	Protein	"p(MGI:""Slc44a2"")"
19210	Protein	"p(RGD:""Olr1368"")"
19211	Protein	"p(RGD:""Tbc1d15"")"
19212	Protein	"p(HGNC:""PECAM1"",pmod(Ph))"
19213	Protein	"p(FLYBASE:""fj"")"
19214	Protein	"p(RGD:""Timp3"")"
19215	Protein	"p(RGD:""Olr1118"")"
19216	Protein	"p(RGD:""Fbxl3"")"
19217	Protein	"p(CONSO:""Histone H3"",pmod(Me3,K,27))"
19218	Protein	"p(RGD:""Pmaip1"")"
19219	Protein	"p(RGD:""Ppp1r1a"")"
19220	Protein	"p(HGNC:""MAPT"",pmod(Ac,K,281))"
19221	Protein	"p(HGNC:""S1PR3"")"
19222	Protein	"p(MGI:""Rps6kb1"")"
19223	Protein	"p(MGI:""Sh2b3"")"
19224	Protein	"p(RGD:""Map3k14"",pmod(Ph))"
19225	Protein	"p(MGI:""Nodal"")"
19226	Protein	"p(HGNC:""CREEBZF"",pmod(Ph,S,133))"
19227	Protein	"p(HGNC:""ASIC2"")"
19228	Protein	"p(RGD:""Atp1b1"")"
19229	Protein	"p(MGI:""Lhb"")"
19230	Protein	"p(MGI:""Nlk"",pmod(Ph))"
19231	Protein	"p(MGI:""Cd70"")"
19232	Protein	"p(MGI:""Foxo1"",pmod(Ph))"
19233	Protein	"p(RGD:""Arpc2"")"
19234	Protein	"p(MGI:""Foxa2"")"
19235	Protein	"p(HGNC:""ABCC4"")"
19236	Protein	"p(HGNC:""SULT1E1"")"
19237	Protein	"p(MGI:""Lcn2"")"
19238	Protein	"p(MGI:""Olfr974"")"
19239	Protein	"p(MGI:""Sdc4"")"
19240	Protein	"p(MGI:""Olfr771"")"
19241	Protein	"p(HGNC:""MYC"")"
19242	Protein	"p(FLYBASE:""RasGAP1"")"
19243	Protein	"p(HGNC:""PROS1"")"
19244	Protein	"p(MGI:""Olfr585"")"
19245	Protein	"p(HGNC:""FURIN"")"
19246	Protein	"p(HGNC:""SLC18A1"")"
19247	Protein	"p(MGI:""Olfr385"")"
19248	Protein	"p(MGI:""Gria1"")"
19249	Protein	"p(MGI:""Pde6g"")"
19250	Protein	"p(MGI:""Olfr1370"")"
19251	Protein	"p(HGNC:""CTSC"")"
19252	Protein	"p(HGNC:""KCNJ5"")"
19253	Protein	"p(HGNC:""OR8U1"")"
19254	Protein	"p(RGD:""Avpr1b"")"
19255	Protein	"p(RGD:""Setd7"")"
19256	Protein	"p(MGI:""Olfr117"")"
19257	Protein	"p(RGD:""Pvr"")"
19258	Protein	"p(HGNC:""HLA-A"")"
19259	Protein	"p(HGNC:""OR4P4"")"
19260	Protein	"p(MGI:""Scn1a"",pmod(Ph))"
19261	Protein	"p(HGNC:""STAT3"",pmod(Ph,Y,705))"
19262	Protein	"p(HGNC:""YWHAQ"")"
19263	Protein	"p(HGNC:""OR11H1"")"
19264	Protein	"p(HGNC:""MIR152"")"
19265	Protein	"p(MGI:""Pdgfra"")"
19266	Protein	"p(RGD:""Rspo2"")"
19267	Protein	"p(HGNC:""HTT"",var(""?""))"
19268	Protein	"p(FPLX:""HSP90"",pmod(NO))"
19269	Protein	"p(RGD:""Pard3"")"
19270	Protein	"p(RGD:""Casp12"")"
19271	Protein	"p(HGNC:""TRAF3"",loc(HGNC:""TLR4""))"
19272	Protein	"p(HGNC:""MAPT"",var(""p.Lys280del""))"
19273	Protein	"p(RGD:""Cxcl13"")"
19274	Protein	"p(MGI:""Prkci"")"
19275	Protein	"p(HGNC:""IRF8"")"
19276	Protein	"p(HGNC:""TARDBP"",pmod(Ph,S,410))"
19277	Protein	"p(HGNC:""GRK6"")"
19278	Protein	"p(MGI:""Ssh1"")"
19279	Protein	"p(HGNC:""EPHA1"")"
19280	Protein	"p(RGD:""Olr836"")"
19281	Protein	"p(MGI:""Trem2"",loc(MESHA:""Microglia""))"
19282	Protein	"p(HGNC:""DBF4"")"
19283	Protein	"p(RGD:""Olr601"")"
19284	Protein	"p(FPLX:""Histone"",pmod(Ac))"
19285	Protein	"p(INTERPRO:""BAG domain superfamily"")"
19286	Protein	"p(HGNC:""TRIP6"")"
19287	Protein	"p(RGD:""Olr390"")"
19288	Protein	"p(HGNC:""SEPT5"",pmod(ubiquitination))"
19289	Protein	"p(HGNC:""AJUBA"")"
19290	Protein	"p(RGD:""Olr1868"")"
19291	Protein	"p(HGNC:""MS4A4A"")"
19292	Protein	"p(RGD:""Pck1"")"
19293	Protein	"p(MGI:""Vasp"",pmod(Ph))"
19294	Protein	"p(MGI:""Sept4"")"
19295	Protein	"p(RGD:""Olr1538"")"
19296	Protein	"p(MGI:""Kif23"")"
19297	Protein	"p(HGNC:""MT-CO1"")"
19298	Protein	"p(MGI:""H2-K1"")"
19299	Protein	"p(RGD:""Olr1314"")"
19300	Protein	"p(RGD:""Serpina5"")"
19301	Protein	"p(MESH:""Receptors, Cytokine"")"
19302	Protein	"p(HGNC:""PPP1R1A"",pmod(Ph))"
19303	Protein	"p(RGD:""Mir29a"")"
19304	Protein	"p(MGI:""Map2k7"")"
19305	Protein	"p(RGD:""Olr1084"")"
19306	Protein	"p(RGD:""Cxcl12"")"
19307	Protein	"p(HGNC:""MAPT"",loc(CONSO:""KXGS motif""),pmod(Ac,K,353))"
19308	Protein	"p(HGNC:""ATP6V0E1"")"
19309	Protein	"p(HGNC:""TAAR1"")"
19310	Protein	"p(RGD:""Rfxap"")"
19311	Protein	"p(FPLX:""CAPN"")"
19312	Protein	"p(HGNC:""CACNA1S"")"
19313	Protein	"p(RGD:""Mtor"")"
19314	Protein	"p(MGI:""Sstr1"")"
19315	Protein	"p(CONSO:""alpha-Bungarotoxin"")"
19316	Protein	"p(HGNC:""COL3A1"")"
19317	Protein	"p(MGI:""Lpar2"")"
19318	Protein	"p(RGD:""Ppp4r3b"")"
19319	Protein	"p(HGNC:""VHL"")"
19320	Protein	"p(HGNC:""ABLIM2"")"
19321	Protein	"p(RGD:""Ctsl"")"
19322	Protein	"p(MGI:""Raet1d"")"
19323	Protein	"p(HGNC:""PDCD1"")"
19324	Protein	"p(HGNC:""RYK"")"
19325	Protein	"p(MGI:""Cftr"")"
19326	Protein	"p(MGI:""Olfr981"")"
19327	Protein	"p(HGNC:""HES4"")"
19328	Protein	"p(HGNC:""SIK1"")"
19329	Protein	"p(MGI:""Olfr750"")"
19330	Protein	"p(RGD:""Rab2a"")"
19331	Protein	"p(MGI:""Olfr555"")"
19332	Protein	"p(RGD:""Bcl2"")"
19333	Protein	"p(MGI:""Rasa4"")"
19334	Protein	"p(MGI:""Olfr33"")"
19335	Protein	"p(RGD:""Chrm2"")"
19336	Protein	"p(HGNC:""CXCR5"")"
19337	Protein	"p(MGI:""Olfr146"")"
19338	Protein	"p(MGI:""Camk4"",pmod(Ph))"
19339	Protein	"p(RGD:""Grin3b"")"
19340	Protein	"p(MGI:""Olfr1254"")"
19341	Protein	"p(HGNC:""GRIN3B"")"
19342	Protein	"p(FLYBASE:""Jra"",pmod(Ph))"
19343	Protein	"p(HGNC:""OR5H15"")"
19344	Protein	"p(RGD:""Mcpt8l3"")"
19345	Protein	"p(MGI:""Olfr1051"")"
19346	Protein	"p(HGNC:""OR2T10"")"
19347	Protein	"p(MGI:""Slc25a31"")"
19348	Protein	"p(MGI:""Epb41l4b"")"
19349	Protein	"p(MGI:""Blnk"",pmod(Ph))"
19350	Protein	"p(HGNC:""SQSTM1"")"
19351	Protein	"p(HGNC:""FOXO3"",loc(GO:""nucleus""))"
19352	Protein	"p(HGNC:""IGF2BP1"")"
19353	Protein	"p(RGD:""Try5"")"
19354	Protein	"p(RGD:""Ybx3"")"
19355	Protein	"p(RGD:""Rraga"")"
19356	Protein	"p(HGNC:""SNCA"",frag(""68_77""))"
19357	Protein	"p(MGI:""Dapk3"")"
19358	Protein	"p(RGD:""Atg16l1"")"
19359	Protein	"p(HGNC:""MAPT"",frag(""?"",""29kD""),pmod(Ph))"
19360	Protein	"p(RGD:""Il12rb1"")"
19361	Protein	"p(MGI:""Ppp2r3d"")"
19362	Protein	"p(RGD:""Zap70"",pmod(Ph))"
19363	Protein	"p(HGNC:""CXCR2"")"
19364	Protein	"p(HGNC:""TARDBP"",frag(""82_98""))"
19365	Protein	"p(MGI:""Pde1c"")"
19366	Protein	"p(HGNC:""PICK1"")"
19367	Protein	"p(RGD:""Olr847"")"
19368	Protein	"p(HGNC:""FOXO1"",loc(GO:""cytosol""),pmod(Ac))"
19369	Protein	"p(RGD:""Adora3"")"
19370	Protein	"p(RGD:""Olr456"")"
19371	Protein	"p(HGNC:""HOMER3"")"
19372	Protein	"p(FLYBASE:""Tl"")"
19373	Protein	"p(RGD:""Olr224"")"
19374	Protein	"p(HGNC:""VIM"",pmod(Ph))"
19375	Protein	"p(MGI:""Notch3"")"
19376	Protein	"p(RGD:""Olr1569"")"
19377	Protein	"p(MGI:""Mir210"")"
19378	Protein	"p(RGD:""Efna2"")"
19379	Protein	"p(MGI:""H2-M10.5"")"
19380	Protein	"p(RGD:""Olr1323"")"
19381	Protein	"p(RGD:""Serpinf2"")"
19382	Protein	"p(MGI:""Nlrp3"")"
19383	Protein	"p(HGNC:""RAPGEF3"")"
19384	Protein	"p(RGD:""Mir19a"")"
19385	Protein	"p(MGI:""Map3k1"")"
19386	Protein	"p(RGD:""Olr1075"")"
19387	Protein	"p(RGD:""Adcy2"")"
19388	Protein	"p(RGD:""Gli3"")"
19389	Protein	"p(RGD:""Fxyd1"",pmod(Ph))"
19390	Protein	"p(HGNCGENEFAMILY:""Beta catenins"",pmod(Ph,S,33))"
19391	Protein	"p(HGNC:""KCNMB4"")"
19392	Protein	"p(HGNC:""UCN2"")"
19393	Protein	"p(MGI:""Lat"")"
19394	Protein	"p(MGI:""Cd14"")"
19395	Protein	"p(MGI:""Smg1"")"
19396	Protein	"p(RGD:""Anapc2"")"
19397	Protein	"p(HGNC:""TARDBP"",var(""?""))"
19398	Protein	"p(HGNC:""FGF22"")"
19399	Protein	"p(RGD:""Ptpn5"")"
19400	Protein	"p(HGNC:""KL"")"
19401	Protein	"p(MGI:""Gli2"")"
19402	Protein	"p(RGD:""Ltbp1"")"
19403	Protein	"p(MGI:""F7"")"
19404	Protein	"p(HGNC:""RHOB"")"
19405	Protein	"p(HGNC:""FCER1G"",pmod(Ph))"
19406	Protein	"p(MGI:""Ccne1"")"
19407	Protein	"p(MGI:""Mapk7"")"
19408	Protein	"p(HGNC:""PARP1"")"
19409	Protein	"p(MGI:""Vcam1"")"
19410	Protein	"p(HGNC:""ACSL3"")"
19411	Protein	"p(MGI:""Olfr908"")"
19412	Protein	"p(HGNC:""CACNG5"")"
19413	Protein	"p(HGNC:""IRS1"",pmod(Glyco))"
19414	Protein	"p(RGD:""Nefh"")"
19415	Protein	"p(MGI:""Olfr706"")"
19416	Protein	"p(HGNC:""EIF2AK2"",pmod(Ph))"
19417	Protein	"p(MGI:""Olfr524"")"
19418	Protein	"p(MGI:""Bad"")"
19419	Protein	"p(MGI:""Pak7"")"
19420	Protein	"p(MGI:""Olfr32"")"
19421	Protein	"p(HGNC:""PRKCI"")"
19422	Protein	"p(HGNC:""IL17C"")"
19423	Protein	"p(MGI:""Olfr1471"")"
19424	Protein	"p(HGNC:""ATP1B2"")"
19425	Protein	"p(HGNC:""OR7A10"")"
19426	Protein	"p(HGNC:""SSH2"")"
19427	Protein	"p(RGD:""Npy2r"")"
19428	Protein	"p(MGI:""Olfr113"")"
19429	Protein	"p(HGNC:""OR4C6"")"
19430	Protein	"p(HGNC:""TCL1B"")"
19431	Protein	"p(RGD:""Atp6v1b2"")"
19432	Protein	"p(MGI:""Bdnf"")"
19433	Protein	"p(HGNC:""OR10AD1"")"
19434	Protein	"p(HGNC:""MIR125B1"")"
19435	Protein	"p(RGD:""Rap1b"")"
19436	Protein	"p(MGI:""Wdr24"")"
19437	Protein	"p(MGI:""Mapk8"",pmod(Ph))"
19438	Protein	"p(CONSO:""Tau isoform F (441 aa)"",pmod(CONSO:""O-GlcNAcylation""))"
19439	Protein	"p(RGD:""Nlrp1b"")"
19440	Protein	"p(HGNC:""BCL2L11"",pmod(Ph))"
19441	Protein	"p(RGD:""Il2"")"
19442	Protein	"p(MGI:""Atp6v1g2"")"
19443	Protein	"p(RGD:""Card11"",pmod(Ph))"
19444	Protein	"p(HGNC:""TREM2"",loc(MESHA:""Cell Membrane""),var(""p.Thr66Met""))"
19446	Protein	"p(MGI:""Uqcrb"")"
19447	Protein	"p(MGI:""4930444G20Rik"")"
19448	Protein	"p(RGD:""Ppp1r12b"")"
19449	Protein	"p(HGNC:""TREM2"",frag(""1_?""),loc(MESHA:""Extracellular Space""),var(""p.His157Tyr""))"
19450	Protein	"p(HGNC:""CHRNA7"",pmod(Ph,Y))"
19451	Protein	"p(MGI:""Nlrx1"")"
19452	Protein	"p(RGD:""Olr792"")"
19453	Protein	"p(HGNC:""TREM2"",loc(MESHA:""Brain""))"
19454	Protein	"p(MGI:""Ppbp"")"
19455	Protein	"p(RGD:""Olr555"")"
19456	Protein	"p(RGD:""Mapt"",pmod(Ph,S,262))"
19457	Protein	"p(HGNC:""DNAJC7"")"
19458	Protein	"p(HGNC:""PTTG2"")"
19459	Protein	"p(MGI:""Adcy2"")"
19460	Protein	"p(RGD:""Olr324"")"
19461	Protein	"p(UNIPROT:""Q9XXG5"")"
19462	Protein	"p(HGNC:""CEBPG"")"
19463	Protein	"p(RGD:""Olr1694"")"
19464	Protein	"p(HGNC:""PPP1R12B"")"
19465	Protein	"p(MGI:""Mob1b"")"
19466	Protein	"p(MGI:""Cav3"")"
19467	Protein	"p(RGD:""Olr1462"")"
19468	Protein	"p(MGI:""Mir143"")"
19469	Protein	"p(HGNC:""DNM1"",var(""p.Cys644Ala""))"
19470	Protein	"p(HGNC:""NDUFB11"")"
19471	Protein	"p(HGNC:""BMI1"")"
19472	Protein	"p(RGD:""Mmp16"")"
19473	Protein	"p(MGI:""Hipk1"")"
19474	Protein	"p(RGD:""Olr124"")"
19476	Protein	"p(RGD:""Ppp3cb"")"
19477	Protein	"p(RGD:""Jup"")"
19478	Protein	"p(MGI:""Magi3"")"
19479	Protein	"p(HGNCGENEFAMILY:""Beta catenins"")"
19480	Protein	"p(HGNC:""CCKAR"")"
19481	Protein	"p(HGNC:""RLN2"")"
19482	Protein	"p(MGI:""Nfatc2"")"
19483	Protein	"p(RGD:""Nrg4"")"
19484	Protein	"p(HGNC:""ATAT1"")"
19485	Protein	"p(HGNC:""HGF"")"
19486	Protein	"p(RGD:""Mknk2"")"
19487	Protein	"p(HGNC:""NUAK2"")"
19488	Protein	"p(MGI:""TTBK1"",pmod(Ph))"
19489	Protein	"p(RGD:""Tnfrsf18"")"
19490	Protein	"p(MGI:""Thbs3"")"
19491	Protein	"p(MGI:""Cd36"")"
19492	Protein	"p(MGI:""Cox8c"")"
19493	Protein	"p(RGD:""Nfatc2"",pmod(Ph))"
19494	Protein	"p(RGD:""RGD1561276"")"
19495	Protein	"p(HGNC:""YWHAH"")"
19496	Protein	"p(MGI:""Ifna14"")"
19497	Protein	"p(RGD:""Hspa1a"")"
19498	Protein	"p(RGD:""Olr725"")"
19499	Protein	"p(HGNC:""POU5F1"")"
19500	Protein	"p(RGD:""Ogt"")"
19501	Protein	"p(RGD:""Olr477"")"
19502	Protein	"p(HGNC:""PTGER1"")"
19503	Protein	"p(FLYBASE:""spz"")"
19504	Protein	"p(RGD:""Olr246"")"
19505	Protein	"p(RGD:""Fer"")"
19506	Protein	"p(HGNC:""CBLB"")"
19507	Protein	"p(MGI:""Kit"")"
19508	Protein	"p(RGD:""Olr1596"")"
19509	Protein	"p(HGNC:""SRPRA"")"
19510	Protein	"p(MGI:""H2-T23"")"
19511	Protein	"p(RGD:""Olr1346"")"
19512	Protein	"p(RGD:""Rhot1"")"
19513	Protein	"p(RGD:""Hdac5"")"
19514	Protein	"p(MGI:""Ace"")"
19515	Protein	"p(RGD:""Olr1095"")"
19517	Protein	"p(RGD:""Ptger2"")"
19518	Protein	"p(RGD:""Rasgrp2"")"
19519	Protein	"p(HGNC:""MAPT"",var(""p.Lys280Gln""))"
19520	Protein	"p(HGNC:""ATP6V0A2"")"
19521	Protein	"p(HGNC:""S1PR5"")"
19522	Protein	"p(MGI:""Cd4"")"
19523	Protein	"p(RGD:""Lsp1"")"
19524	Protein	"p(MGI:""Ntrk3"")"
19525	Protein	"p(HGNC:""MAPT"",pmod(Ac,Q,369),var(""p.Lys369Gln""))"
19526	Protein	"p(RGD:""C5"")"
19527	Protein	"p(MGI:""Drd4"")"
19528	Protein	"p(RGD:""Nfatc3"",pmod(Ph))"
19529	Protein	"p(MGI:""Bmpr2"")"
19530	Protein	"p(HGNC:""DUSP9"")"
19531	Protein	"p(RGD:""Plcb4"")"
19532	Protein	"p(MGI:""Galr2"")"
19533	Protein	"p(MGI:""Porcn"")"
19534	Protein	"p(MGI:""Il1f9"")"
19536	Protein	"p(HGNC:""ACE2"")"
19537	Protein	"p(MGI:""Il23a"")"
19538	Protein	"p(HGNC:""IL22"")"
19539	Protein	"p(HGNC:""RAB33B"")"
19540	Protein	"p(MGI:""Klra9"")"
19542	Protein	"p(RGD:""Clec7a"")"
19543	Protein	"p(MGI:""Olfr995"")"
19544	Protein	"p(HGNC:""CPQ"")"
19545	Protein	"p(RGD:""Kcnj12"")"
19546	Protein	"p(MGI:""Olfr791"")"
19547	Protein	"p(HGNC:""GDE1"")"
19548	Protein	"p(HGNC:""IL17RE"")"
19549	Protein	"p(MGI:""Olfr1472"")"
19550	Protein	"p(RGD:""Smad3"",pmod(Ph))"
19551	Protein	"p(HGNC:""JUN"")"
19552	Protein	"p(HGNC:""PLCD4"")"
19553	Protein	"p(HGNC:""OAT"")"
19554	Protein	"p(RGD:""P2ry2"")"
19555	Protein	"p(MGI:""Olfr1262"")"
19556	Protein	"p(FLYBASE:""crc"")"
19557	Protein	"p(HGNC:""OR5D13"")"
19558	Protein	"p(MGI:""Olfr1043"")"
19559	Protein	"p(HGNC:""CRH"")"
19560	Protein	"p(HGNC:""OR2F1"")"
19561	Protein	"p(MGI:""Tuba1c"")"
19562	Protein	"p(HGNC:""MAPT"",frag(""258_360""))"
19563	Protein	"p(RGD:""Gli2"")"
19564	Protein	"p(MGI:""Cfl2"")"
19565	Protein	"p(HGNC:""GSK3B"")"
19566	Protein	"p(MGI:""Mapt"",pmod(Ph,S,231))"
19567	Protein	"p(HGNC:""RPS6KA5"",pmod(Ph))"
19568	Protein	"p(MGI:""Gsn"")"
19569	Protein	"p(MGI:""Ntng2"")"
19570	Protein	"p(MGI:""Itgb2"")"
19571	Protein	"p(HGNC:""FKBP1A"")"
19572	Protein	"p(RGD:""Bmp2"")"
19573	Protein	"p(MGI:""Col6a4"")"
19574	Protein	"p(HGNC:""TARDBP"",loc(GO:""glial cytoplasmic inclusion""))"
19575	Protein	"p(MGI:""Cox6b2"")"
19576	Protein	"p(RGD:""Pde4d"")"
19577	Protein	"p(RGD:""Olr982"")"
19578	Protein	"p(MGI:""Naip7"")"
19579	Protein	"p(RGD:""Olr712"")"
19580	Protein	"p(HGNC:""CSN3"")"
19581	Protein	"p(RGD:""Ppp1r3b"")"
19582	Protein	"p(RGD:""Olr483"")"
19583	Protein	"p(HGNC:""TTBK2"",frag(""1_450""))"
19584	Protein	"p(HGNC:""ADRM1"")"
19585	Protein	"p(RGD:""Pecam1"")"
19586	Protein	"p(MGI:""Gys2"")"
19587	Protein	"p(RGD:""Olr282"")"
19588	Protein	"p(HGNC:""OTUB1"",var(""p.Cys91Ala""))"
19589	Protein	"p(RGD:""Olr1642"")"
19590	Protein	"p(HGNC:""DUOX2"")"
19591	Protein	"p(FLYBASE:""Cdk2"")"
19592	Protein	"p(MGI:""Arpc2"")"
19593	Protein	"p(RGD:""Olr1415"")"
19594	Protein	"p(MGI:""Mir16-2"")"
19595	Protein	"p(HGNC:""CAMP"")"
19596	Protein	"p(RGD:""Mir183"")"
19597	Protein	"p(MGI:""Alox15"")"
19598	Protein	"p(RGD:""Olr12"")"
19599	Protein	"p(HGNC:""TUBA3E"")"
19600	Protein	"p(MGI:""Nedd4l"",pmod(Ph))"
19601	Protein	"p(HGNC:""SLC2A1"")"
19602	Protein	"p(RGD:""Bax"")"
19603	Protein	"p(RGD:""Nfkb2"")"
19604	Protein	"p(MGI:""Pdk1"")"
19605	Protein	"p(HGNC:""LDHA"")"
19606	Protein	"p(HGNC:""COL2A1"")"
19607	Protein	"p(MGI:""Lpar1"")"
19608	Protein	"p(RGD:""Ppp4r3a"")"
19609	Protein	"p(HGNC:""ABLIM1"")"
19610	Protein	"p(MGI:""Raet1c"")"
19611	Protein	"p(MGI:""Pdcd1"")"
19612	Protein	"p(MGI:""Olfr980"")"
19613	Protein	"p(HGNC:""HES3"")"
19614	Protein	"p(HGNC:""PRMT1"")"
19615	Protein	"p(RGD:""Bcl3"")"
19616	Protein	"p(MGI:""Olfr749"")"
19617	Protein	"p(RGD:""Rab14"")"
19618	Protein	"p(HGNC:""LPL"")"
19619	Protein	"p(MGI:""Olfr554"")"
19620	Protein	"p(HGNC:""NOX4"")"
19621	Protein	"p(MGI:""Rasa3"")"
19622	Protein	"p(HGNC:""MAPT"",pmod(Ph,T,205))"
19623	Protein	"p(HGNC:""CXCR6"")"
19624	Protein	"p(MGI:""Olfr1459"")"
19625	Protein	"p(MGI:""Camkk2"")"
19626	Protein	"p(RGD:""Grin3a"")"
19627	Protein	"p(MGI:""Olfr1253"")"
19628	Protein	"p(HGNC:""MARCKS"",pmod(Ph))"
19629	Protein	"p(HGNC:""OR5AP2"")"
19630	Protein	"p(RGD:""Cox6b2"")"
19631	Protein	"p(MGI:""Olfr1031"")"
19632	Protein	"p(HGNC:""CFB"")"
19633	Protein	"p(HGNC:""POLE3"")"
19634	Protein	"p(HGNC:""OR2H2"")"
19635	Protein	"p(MGI:""Slc8a3"")"
19636	Protein	"p(MGI:""Ybx3"")"
19637	Protein	"p(HGNC:""IL21"")"
19638	Protein	"p(MGI:""Snca"")"
19639	Protein	"p(HGNC:""PDE6G"")"
19640	Protein	"p(RGD:""Kcnma1"")"
19641	Protein	"p(RGD:""Tiam1"")"
19642	Protein	"p(RGD:""Rptor"",pmod(Ph))"
19643	Protein	"p(HGNC:""OTUD5"")"
19644	Protein	"p(HGNC:""TPH1"")"
19645	Protein	"p(HGNC:""WEE1"")"
19646	Protein	"p(RGD:""Camk4"")"
19647	Protein	"p(MGI:""Mad1l1"")"
19648	Protein	"p(RGD:""Scn3a"")"
19649	Protein	"p(RGD:""Mitf"",pmod(Ph))"
19650	Protein	"p(HGNC:""MAP3K7"",loc(MESHA:""Cytoplasm""))"
19651	Protein	"p(MGI:""Wnt3"")"
19652	Protein	"p(HGNC:""YBX3"")"
19653	Protein	"p(RGD:""Il21"")"
19654	Protein	"p(MGI:""Atp6v1b2"")"
19655	Protein	"p(MGI:""Il22"")"
19656	Rna	"r(FLYBASE:""per"")"
19657	Rna	"r(MGI:""Gadd45b"")"
19658	Rna	"r(RGD:""Zfp92"")"
19659	Rna	"r(MGI:""Cebpa"")"
19660	Rna	"r(MGI:""Trem2"",loc(MESHA:""Brain""),var(""p.Thr66Met""))"
19661	Rna	"r(HGNC:""CTNNA1"")"
19662	Rna	"r(RGD:""Nkx6-1"")"
19663	Rna	"r(HGNC:""SLCO1B3"")"
19664	Rna	"r(HGNC:""TLR3"")"
19665	Rna	"r(MGI:""Ccng2"")"
19666	Rna	"r(HGNC:""C9orf72"")"
19667	Rna	"r(HGNC:""EBAG9"")"
19668	Rna	"r(MGI:""Zfp87"")"
19669	Rna	"r(MGI:""Elk1"")"
19670	Rna	"r(HGNC:""CCND1"")"
19671	Rna	"r(MGI:""Id3"")"
19672	Rna	"r(RGD:""Wnt4"")"
19673	Rna	"r(HGNC:""ATXN1"")"
19674	Rna	"r(HGNC:""ID1"")"
19675	Rna	"r(HGNC:""PIP4K2A"")"
19676	Rna	"r(MGI:""Prkn"")"
19677	Rna	"r(MGI:""Itgax"",loc(MESHA:""Microglia""))"
19678	Rna	"r(HGNC:""CSH2"")"
19679	Rna	"r(HGNC:""ZNF425"")"
19680	Rna	"r(RGD:""Il13"")"
19681	Rna	"r(MGI:""Traf3"")"
19682	Rna	"r(MGI:""Mef2c"")"
19683	Rna	"r(HGNC:""FGF23"")"
19684	Rna	"r(RGD:""Zfp866"")"
19685	Rna	"r(HGNC:""CLDN10"")"
19686	Rna	"r(MGI:""Arntl"")"
19687	Rna	"r(RGD:""Socs2"")"
19688	Rna	"r(MGI:""Zfp37"")"
19689	Rna	"r(HGNC:""GLI1"")"
19690	Rna	"r(RGD:""Zfp57"")"
19691	Rna	"r(HGNC:""STAT6"")"
19692	Rna	"r(HGNC:""CCNB2"")"
19693	Rna	"r(MGI:""Acacb"")"
19694	Rna	"r(MGI:""Zfp455"")"
19695	Rna	"r(MGI:""Bin1"",loc(MESHA:""Microglia""))"
19696	Rna	"r(RGD:""Cldn9"")"
19697	Rna	"r(RGD:""Pla2g4c"")"
19698	Rna	"r(MGI:""Ripk1"")"
19699	Rna	"r(MGI:""Ccl4"")"
19700	Rna	"r(HGNC:""ZNF480"")"
19701	Rna	"r(HGNC:""CASP1"")"
19702	Rna	"r(MGI:""Bid"")"
19703	Rna	"r(HGNC:""SNAI1"")"
19704	Rna	"r(HGNC:""NR1D1"")"
19705	Rna	"r(RGD:""Zfp52"")"
19706	Rna	"r(MGI:""Plat"")"
19707	Rna	"r(HGNC:""SELE"")"
19708	Rna	"r(HGNC:""ZNF773"")"
19709	Rna	"r(MGI:""Abcb1a"")"
19710	Rna	"r(RGD:""Erbb2"")"
19711	Rna	"r(MGI:""Trim30d"")"
19712	Rna	"r(MGI:""Mef2c"",loc(MESHA:""Microglia""))"
19713	Rna	"r(RGD:""Zfp647"")"
19714	Rna	"r(MESH:""MicroRNAs"")"
19715	Rna	"r(MGI:""Esr2"")"
19716	Rna	"r(RGD:""Ctsk"")"
19717	Rna	"r(HGNC:""APOBEC3A_B"")"
19718	Rna	"r(HGNC:""DBI"")"
19719	Rna	"r(HGNC:""ZNF285"")"
19720	Rna	"r(MGI:""Nkd1"")"
19721	Rna	"r(MGI:""Ifna13"")"
19722	Rna	"r(HGNC:""CLDN23"")"
19723	Rna	"r(FLYBASE:""Strica"")"
19724	Rna	"r(HGNC:""ABCC11"")"
19725	Rna	"r(MGI:""Ptch2"")"
19726	Rna	"r(MGI:""Egr2"")"
19727	Rna	"r(MGI:""Zfp712"")"
19729	Rna	"r(HGNC:""CLDN7"")"
19730	Rna	"r(MGI:""Nr1d1"")"
19731	Rna	"r(MGI:""Zfp459"")"
19732	Rna	"r(HGNC:""HHIP"")"
19733	Rna	"r(RGD:""Zfp689"")"
