entity,entity_type,entity_name,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
22131,Drug,Megestrol acetate,-0.10348102,-0.2337283,0.17577484,0.08656145,0.12734246,0.03190211,0.011094693,0.024601648,0.094115965,0.016155282,-0.049442638,-0.07892575,-0.118819915,0.0789857,-0.1363386,-0.1295917,-0.08289072,-0.10709121,0.11169662,-0.09517204,-0.12920964,0.07337153,0.07311548,0.16846372,-0.06845006,-0.14682353,0.0386617,-0.03824631,0.17041536,0.014855097,-0.12299193,-0.12717852,0.2093843,0.08353476,-0.08516331,-0.07126406,-0.22304721,0.13336575,0.07466229,0.15497352,-0.08790509,-0.12372735,0.10350052,0.11895319,0.115743615,0.021314407,-0.04668812,0.0053879097,0.03913811,0.112430274,0.026054248,-0.0072199907,0.014924081,-0.054443702,-0.12917456,-0.11031276,0.15245318,0.08406142,0.04945764,-0.07866792,-0.12881257,0.11709301,0.08392544,0.07480278
22132,Drug,Diethylstilbestrol,-0.062142555,-0.30578545,0.062019363,0.08409338,-0.17055357,-0.07702038,-0.02783855,0.05557192,0.02140223,-0.030146368,-0.033113573,-0.27310464,0.15147725,0.12372481,-0.083589755,-0.057891585,-0.052383106,0.00067300035,0.23537734,-0.0322959,-0.11536681,-0.11896601,0.047017965,0.17002834,-0.053557485,-0.122542135,-0.31879804,0.013965934,0.13513392,0.118023776,-0.11619052,0.04864007,0.06988752,0.061830282,0.19340463,0.004739482,0.0037206945,0.007917264,0.05138191,-0.034830827,-0.07638887,-0.08004126,0.10695127,-0.3031676,-0.047007933,-0.04635523,-0.33192804,0.21205683,0.12265176,-0.09271406,-0.028485455,-0.020278683,0.09323642,0.01563561,-0.017700175,-0.12739246,0.016393326,0.075307526,0.17205802,-0.03314396,0.012828212,0.10512841,0.009281793,0.13491777
22133,Drug,Paramethasone,-0.27281147,0.15544836,0.12531383,0.022461537,-0.021616416,-0.13174121,-0.0729095,0.18336882,0.00024542166,0.0017266676,-0.010945563,-0.19256724,0.14586626,0.038940065,-0.087110415,-0.06313086,-0.08609518,0.10893483,0.08078992,-0.025887072,0.032180868,-0.018853515,-0.11041931,0.14376366,-0.04229532,-0.12919977,0.05843375,0.2762478,0.12020285,-0.051795475,-0.1636751,-0.0045117256,0.087060116,-0.00987659,-0.056572862,-0.10212813,0.0031787525,0.18150339,0.122685015,0.10124323,-0.045920376,-0.09482391,0.048189435,-0.12903641,0.2190215,0.065017805,-0.13685025,0.023038207,-0.11122158,0.20317093,0.015718944,-0.13747907,-0.0024325002,-0.16523859,-0.14912525,0.11055086,0.071684666,-0.0210955,-0.016404977,-0.117257126,-0.121081606,0.07832261,-0.02813359,-0.009663337
22134,Drug,Halothane,-0.048488684,0.0131167825,-0.110919744,0.1076539,0.037284683,0.056820214,0.1262409,-0.10039617,0.1980756,-0.1037484,-0.05933942,0.1404101,-0.027664844,0.13490367,-0.08591063,-0.21560128,0.05812157,0.14101566,0.06435222,0.16995122,-0.25538135,-0.12875798,0.2063464,0.13487013,0.096947126,-0.10026878,-0.17359066,-0.021294048,0.25515655,0.14587548,0.0023800682,-0.118913695,-0.12271847,0.14396057,0.13515107,0.12056743,-0.084879786,-0.112547934,0.032776665,0.00074109435,0.17753236,0.010461409,-0.12241843,-0.015584962,-0.112126835,-0.035792217,0.15952787,-0.10822464,0.021068458,-0.20934555,-0.066542,0.1757796,-0.054434113,0.020711279,-0.07813596,-0.18193702,0.08459774,0.12054376,0.026544208,-0.0076047853,-0.07457673,-0.101175465,0.14092186,0.11200154
22135,Drug,SR-9009,-0.03905213,-0.13732928,0.20233774,0.037839495,-0.13702509,-0.17082599,-0.04896042,-0.037909072,0.17247286,0.16983421,-0.11067719,-0.101413876,0.12096646,-0.09161455,-0.10710281,-0.06927314,-0.05156047,0.02362302,0.18856335,0.13221774,-0.12531629,-0.015043924,0.019922027,-0.0065091727,-0.09581396,0.0523912,-0.040994156,0.11000012,0.1005742,0.057063457,-0.09648618,-0.0058415337,-0.026217056,0.033172984,-0.050711676,-0.12399496,-0.062444746,0.13494995,0.090080604,-0.123945504,-0.0820725,-0.035899226,0.029110778,0.17336735,0.018815473,-0.073551215,-0.041432895,0.005265391,0.014425734,0.036007635,-0.0059318645,-0.105860755,0.02355178,-0.045564663,0.29803535,0.048720814,0.052665357,-0.02165198,-0.11899038,-0.19512862,0.08631325,0.12343328,0.09728096,0.3172303
22136,Drug,Dinoprost Tromethamine,-0.012048814,-0.244909,0.14809397,0.130824,0.07331248,0.20545544,-0.15160885,-0.0013341587,-0.09625054,0.0016727503,-0.09016679,-0.13204744,-0.043155156,0.109564036,0.025963686,0.018158425,0.0012582559,-0.18676287,-0.008391596,-0.1568892,-0.14579886,0.17551231,0.040274598,0.017941473,-0.03904359,-0.111328825,0.29861277,-0.017755479,-0.037034534,-0.09284748,-0.14749035,0.15523794,0.1664799,-0.05141203,0.13661613,-0.0774409,-0.12819254,0.18847662,0.11091048,0.12766305,0.009457309,0.07069914,0.121251516,0.09373454,-0.03736955,-0.08050224,-0.16033566,-0.044023957,-0.10672793,-0.18510166,0.02573226,-0.0245369,0.026976883,-0.090405464,-0.10646476,-0.14286186,0.1283442,0.094644494,0.23962203,0.036817797,0.022144165,0.14273107,0.06440847,0.015711699
22137,Drug,Probenecid,-0.11221744,0.081551336,-0.13283715,-0.019630559,0.036854647,0.12195112,-0.18269517,-0.103850596,-0.08578496,0.056004453,-0.08492359,0.046845045,-0.13388903,-0.18603478,0.09249507,0.005867473,-0.046920363,0.06371181,-0.0079045165,-0.31660986,0.09607629,0.012052433,0.06480891,-0.029479165,0.01694202,-0.052956585,0.033004746,0.15270716,0.12926243,-0.18621539,-0.07136885,0.1181512,-0.1566992,0.16791448,0.03693427,-0.23728429,-0.025053238,-0.063916475,0.14897662,-0.13610226,-0.08867802,-0.13950704,-0.25735667,0.030977862,0.028005965,-0.10193147,-0.14801301,-0.10369394,0.06776828,-0.009790343,-0.00046446605,0.014396109,0.1294335,-0.07203993,0.06563227,-0.033684105,-0.053209525,0.050240364,0.06765421,-0.063100025,0.08286616,-0.15020888,0.23738393,0.117712624
22138,Drug,Dexchlorpheniramine maleate,-0.08762596,0.06964125,0.015897486,0.08617796,-0.13091683,-0.11588748,0.27531436,0.02118823,0.020994022,-0.08503945,-0.042158384,-0.05517133,0.1323765,0.0753486,0.18204546,-0.07207892,-0.090871155,0.112933904,0.025285628,0.015156178,-0.029431662,-0.13865656,-0.0028184159,0.21522509,-0.029228706,-0.13928117,0.020722296,0.052472908,0.18723643,-0.058848586,0.087862484,-0.043943822,-0.30485553,0.085344486,-0.13569278,-0.01933719,0.052564353,-0.044811226,0.1747656,0.028709214,-0.12687609,-0.03634779,0.05280532,0.06562864,-0.034803357,-0.028737873,0.0047201337,-0.4683875,-0.07166561,0.24096422,-0.16205768,0.11746747,0.013983019,-0.07793085,0.08739844,0.05271531,0.059620064,0.16314737,-0.048731,-0.07417172,0.11143218,-0.018918356,0.036414772,-0.068897046
22139,Drug,Oxcarbazepine,0.031833198,-0.06810082,0.13882537,-0.00064020697,0.058224645,-0.011354966,-0.15753968,0.1076251,0.04441661,0.0042725676,-0.19369948,-0.053207234,-0.08429238,0.11445319,-0.24764459,-0.12478059,-0.074068055,-0.051545944,0.06813145,0.14221808,-0.09153083,-0.18863614,-0.17322342,0.03150693,0.09078246,-0.13003828,-0.022025423,0.015407074,0.1421881,0.16948743,-0.1214421,-0.091025,0.0887808,0.0769578,0.06569103,-0.12187094,0.08828297,0.011133401,0.037137453,0.14941438,-0.0843981,-0.0676243,0.038518798,0.12179332,-0.07243523,-0.1423707,0.066556275,-0.1732829,0.02501421,-0.039014798,-0.13311093,-0.25809962,-0.07936758,0.06214878,-0.10570008,-0.113112606,0.20111512,-0.19634937,0.14001599,-0.03595444,-0.0020449404,-0.082941785,-0.03223102,0.16521463
22140,Drug,Ancestim,-0.087941974,0.03546332,0.09191587,0.12294727,0.065345965,-0.03545827,0.023811061,-0.09511608,0.14185566,-0.035561815,-0.1546922,-0.16244203,-0.10893578,-0.021637946,-0.07564743,-0.10762675,-0.0783771,0.15222354,0.16542485,-0.053400375,-0.06929865,-0.042548742,0.07262877,0.23714638,0.028639529,0.02720914,-0.16663632,0.04713795,0.18859558,0.11742182,0.12479907,-0.013367559,-0.04789292,0.16185689,0.091652974,0.1004448,-0.0791661,-0.14339204,0.07760076,-0.07805056,-0.09653348,0.17449102,0.083561964,0.17173491,-0.05648032,-0.061900344,0.11299381,-0.18811187,-0.12694195,-0.12599595,-0.18390857,0.055078205,-0.037843887,-0.030055031,-0.14135394,-0.18362354,0.08493554,0.088539824,-0.040404603,0.02244103,0.1041524,0.07413075,0.07148926,0.3389517
22141,Drug,Pentostatin,0.11670691,-0.08849484,0.07606448,0.22461282,-0.12199461,0.1116036,0.027813926,-0.06733925,0.1338284,0.10742761,0.0013448438,-0.097913496,-0.11391429,0.0511577,-0.25960642,0.08607013,-0.07636921,-0.10756468,-0.09942976,-0.22243021,-0.045386255,0.194629,-0.063551165,0.008457168,-0.013796934,0.012645148,0.035814885,0.15973538,-0.045286853,0.013833288,0.0064337216,-0.07169035,0.25064683,-0.0039745597,0.3039149,-0.08222181,-0.18229127,0.1833416,-0.08809215,0.07542902,0.030014714,-0.17529637,0.18446933,-0.06964403,0.07549404,-0.17028065,-0.04770639,-0.027995586,-0.008580691,0.16252615,0.010815235,-0.073331654,-0.05293085,-0.13082561,0.069144055,-0.008252342,-0.073896445,-0.043519408,-0.026494479,0.10592419,-0.029881237,0.17189494,0.037249837,-0.041681144
22142,Drug,Ulipristal,-0.11018851,0.045522824,0.13147043,-0.09623756,0.1587197,-0.081032716,-0.11180868,0.049554322,-0.0036850735,-0.1460652,-0.10431286,-0.06659986,-0.0019944115,-0.046824206,0.016353458,0.023492793,-0.097263835,0.19844063,0.11518228,-0.058022957,-0.013228199,0.0030130027,0.08264511,0.14927481,-0.08242077,-0.10353394,0.042457778,-0.035483792,0.13710213,-0.14970961,-0.18848498,0.040370233,-0.0397287,0.14882022,-0.08944054,-0.11140526,0.023035586,0.14583543,0.09673053,0.14420214,-0.15265769,-0.0045916075,0.13853818,0.1095804,0.17286053,-0.13147897,-0.1581322,0.125332,-0.03675412,0.11219281,-0.022240387,-0.17702116,0.14564268,0.037328485,0.101682104,0.013813038,-0.12735488,0.10029608,-0.08719519,-0.021583052,0.07492152,0.019600071,0.09464618,0.18078998
22143,Drug,Nizatidine,-0.025265355,0.08420412,0.20721343,0.095699064,0.025131058,-0.1048639,0.30719474,-0.107980266,0.14549929,0.08480346,-0.12869276,0.12104393,-0.10131751,-0.0058630016,0.0398101,-0.1225375,0.04505314,-0.098225504,-0.11049913,-0.013643609,0.06092135,-0.17163083,-0.15356915,-0.03748721,0.008659678,0.14841942,-0.035933968,0.15373085,-0.07296037,-0.10459358,0.09915049,-0.070449084,0.08106102,0.091552086,-0.20452592,-0.0733757,-0.1654495,0.10696152,0.15409443,-0.15197217,-0.06363857,-0.09822822,0.04069308,0.12690778,0.03362801,-0.073580086,-0.056115545,-0.069149956,0.14573924,0.08756777,-0.16168714,-0.1519662,-0.11837857,-0.115681924,0.03898556,-0.06791413,0.0015855087,-0.13648778,-0.11235901,0.17313161,-0.08450374,0.038304128,0.17265686,-0.040017687
22144,Drug,Arbutamine,-0.047311053,0.037684035,-0.07742293,0.064347275,0.14005226,-0.11376047,-0.1455679,0.06947293,0.035689313,0.07134157,0.057057656,-0.12990032,-0.01478224,-0.036429048,0.077848405,0.029084265,-0.15101139,-0.14805096,-0.030447662,0.12783343,0.14501666,-0.086910896,-0.08715348,0.08527163,-0.15046543,0.098099075,0.24729605,0.07920426,-0.035800427,-0.05109984,0.017684484,0.17353171,0.08770699,0.10480439,-0.14302078,-0.12429497,0.23827393,-0.010027228,-0.020323366,-0.07034966,-0.28868604,-0.057028398,0.025237806,-0.06546766,-0.10963467,-0.09512054,0.053418607,-0.052626736,-0.09333025,-0.051334646,-0.1264857,-0.085076936,0.12651825,0.031364955,0.0052026077,-0.022485135,0.035449598,0.14124183,0.22085176,-0.016302422,-0.13537341,0.1371617,0.08863225,0.094653815
22145,Drug,Ezetimibe,0.0043074787,-0.01818115,0.021914097,-0.076054186,-0.0025475263,0.053016365,0.2669259,0.13722847,-0.2000977,0.23438126,-0.22891991,0.28098163,0.030212281,0.06702808,0.1965086,-0.13840513,-0.10911466,0.12751782,0.023107924,-0.022657886,-0.057314448,-0.20215175,-0.013418554,0.1440881,-0.028636053,0.083008766,-0.03599693,-0.0163062,-0.02387579,0.009306167,-0.079438746,-0.054223936,-0.027160432,-0.0979538,-0.009384774,-0.06196069,-0.04445026,-0.16113365,0.07663827,-0.0918137,-0.19583705,0.13552268,0.019117765,-0.07387039,0.014356449,-0.20289335,0.19691573,0.011403985,0.096895695,0.070650056,-0.13329756,0.07335887,0.10024182,0.12717968,0.05580941,-0.12960708,-0.028744463,-0.07552796,0.14074735,0.102442,-0.10121944,0.027773699,-0.04576104,0.095910765
22146,Drug,Paricalcitol,-0.07434273,0.08663577,0.051021848,-0.026736148,-0.010662688,-0.16897237,0.10741928,0.11488934,-0.04986058,-0.07333832,-0.17415985,0.058717262,0.11304215,0.08179495,0.22161013,-0.10987305,0.034554854,0.0974922,0.042388238,-0.14162667,-0.079008296,0.02803658,0.1275356,-0.0066444,-0.20005766,-0.19220868,-0.129058,0.084886104,0.10865076,-0.08943122,-0.0010451116,-0.013984394,0.20752089,0.11491032,-0.11054288,-0.23796444,-0.36249384,-0.0038269188,0.055585444,0.0170416,-0.0513846,0.0406483,-0.060464557,-0.09989716,-0.10916346,-0.17856038,0.11307512,0.1586864,0.07060483,0.070840955,0.029456291,0.06256168,0.18956691,-0.124258436,-0.057886552,-0.20938791,0.08182204,0.06680349,0.11045352,0.16906588,-0.08043551,-0.031215817,0.0049886126,-0.11476087
22147,Drug,Opium,-0.093584806,-0.23987037,0.079411246,0.07968745,-0.014229755,0.029963445,-0.12972103,0.022971757,0.2275333,0.009919917,-0.025513412,0.051859282,-0.17104582,-0.009966278,-0.02011782,-0.17645092,0.052059326,-0.014760142,0.08464265,-0.18507199,-0.099996045,0.12735035,-0.05862566,-0.003548951,-0.008534317,-0.12916975,0.013934787,0.19516093,-0.01988845,-0.09617431,-0.082399815,-0.07890185,0.124496266,0.14931437,-0.0019184891,0.018637666,-0.09211776,0.1657228,0.013868082,0.04190123,0.12176707,-0.12374586,-0.008049756,0.07392374,-0.04592012,-0.11247935,0.06624829,-0.22124623,-0.12509839,-0.08136467,-0.02336953,0.09881455,-0.07477659,0.03764385,-0.21686792,-0.081251204,0.19434047,-0.07308554,-0.12506726,0.09207041,-0.14018618,0.11126321,0.26900858,-0.064534806
22148,Drug,Epinastine,-0.060348034,0.14316772,-0.0045481324,0.1818895,0.0062723085,-0.12467361,0.16208664,-0.016229756,0.060625933,-0.13152,-0.18708801,-0.07810644,0.10524592,0.10429776,-0.052724868,-0.06487426,-0.124286026,0.18887837,-0.027250953,0.07759907,-0.09914602,-0.04927371,0.04058984,0.1790381,-0.090715654,-0.123319216,0.006708223,-0.113590255,0.060603503,-0.0595312,-0.03599769,-0.08238427,-0.072089985,0.104036786,-0.15037256,-0.05152394,-0.041959323,-0.059390247,0.114827506,-0.04599992,-0.058197547,-0.041909557,0.06992077,0.07041505,-0.023110626,-0.0774383,-0.028330794,-0.016281221,0.020135518,0.015205134,-0.10811578,-0.032961026,-0.0030020599,-0.21950445,0.14113455,0.1830248,-0.25172836,0.122925445,0.02272924,-0.06805322,0.09369594,0.0020245935,0.09334955,-0.04895217
22149,Drug,Lenvatinib,0.07939966,0.07281484,0.09816647,-0.005744692,0.068906344,-0.03453766,0.11888187,0.12046379,0.111763544,0.023250801,-0.07752435,-0.056641724,-0.0023282177,0.23405556,0.21679507,-0.2087104,-0.19659859,-0.16359283,-0.025948672,0.070545875,0.18740442,-0.19656853,-0.053762104,-0.110348016,-0.14209656,0.12548678,-0.19530682,0.09469996,-0.026845811,-0.07200734,0.07511443,-0.04670255,0.006938819,0.1805673,0.073928826,-0.020657804,0.057402775,0.11598076,0.03852139,0.11600181,0.104815625,-0.049980193,0.075819805,0.2109429,-0.1573001,0.053230867,-0.04405913,0.017167805,-0.12635286,0.14476132,0.085827775,-0.12023147,0.17658614,-0.10482782,0.03479438,-0.18541434,-0.060980704,0.14323357,-0.111208074,0.07340033,-0.14767891,-0.15410016,0.044281743,0.11073582
22150,Drug,Clodronic Acid,0.116322085,-0.24113327,0.019761346,-0.08164974,0.045997176,-0.0002902415,-0.1777563,-0.07467493,0.07820123,0.03366598,0.20724143,0.12122013,-0.028474933,0.08376965,0.02543649,0.054216094,0.19334032,-0.07869355,0.1370642,-0.044659603,-0.2554042,0.039277107,0.05556577,-0.065404,-0.0981565,-0.164885,-0.1914117,-0.059952613,0.10209341,-0.04574587,-0.21910948,0.040991124,0.11071161,-0.04137169,0.146722,0.06577524,-0.12578996,0.21554495,0.13458902,0.046550598,0.055750545,-0.009693148,0.09292731,0.07565141,-0.043668397,-0.017592732,-0.18317312,-0.046771567,0.098471984,-0.023130242,-0.0077709625,-0.13283226,0.060139082,-0.031607643,-0.04706347,0.020835724,-0.061959226,0.07634288,0.010644196,0.12136485,-0.28391895,0.13172652,0.09191599,-0.1382198
22151,Drug,Propiverine,-0.12091266,0.22703955,0.32375646,0.04988942,-0.06449466,-0.1328229,-0.040778026,0.071113534,0.10849919,-0.10282302,-0.24463436,0.15789844,0.1262435,0.1266819,-0.009444147,-0.006313263,-0.05431469,0.22305453,0.33254308,-0.028850058,0.012925184,0.035786495,0.06154433,0.18318473,-0.118823245,0.021389125,-0.23320043,0.09942162,-0.040937923,-0.19122502,-0.08251049,-0.17543992,0.0034587537,0.0007382358,-0.016495148,-0.06098324,-0.034554403,0.13101447,0.18166998,-0.12707448,-0.003187174,0.15143742,-0.056057997,0.13719437,0.00112444,-0.11045991,0.04119731,-0.04999153,-0.10540992,0.14906546,-0.025727464,-0.060625125,0.15397859,-0.06279557,-0.10189087,0.03674392,0.12862296,-0.024899572,-0.1636961,0.021898631,-0.088851854,0.15813851,0.10838344,-0.047078177
22152,Drug,Anileridine,-0.16223674,-0.23721214,0.046120066,0.08955776,-0.003589899,-0.041823905,-0.25918883,-0.029564736,0.22127774,-0.09960317,-0.027186988,0.047726296,-0.1056059,0.10387647,-0.046287812,-0.08391747,0.0151020335,0.054173544,0.09700907,-0.12868477,-0.068107165,0.10184321,-0.048332933,0.034214817,0.18011235,-0.10841333,0.027216604,0.14136669,-0.12522103,-0.12433025,-0.14067493,-0.03473867,0.06227417,0.016232088,0.013292666,0.04583003,0.08381137,0.18181416,0.005407461,-0.078527205,0.049222462,-0.27577755,0.1079761,0.17324616,-0.19781792,-0.051780827,0.17500722,-0.10715129,-0.11854656,-0.17815147,-0.07195465,0.11322965,0.16679785,0.09916423,-0.12183105,-0.025673438,0.24454334,-0.0026787,0.062774695,-0.117113076,-0.15793884,0.15755348,0.1809801,0.019869376
22153,Drug,Lisinopril,-0.025296407,-0.098300874,0.1542459,0.13319005,-0.08578196,0.028161809,-0.18026848,0.14188002,0.07306917,0.1377449,-0.14755985,-0.110935435,-0.21314237,0.1266618,0.06282512,0.073317096,-0.24404319,0.041638274,0.013868468,-0.08135136,-0.095174134,0.092318974,0.027692713,0.024585608,-0.03829699,-0.09203474,0.12073158,0.03417457,0.09361546,-0.050029516,-0.151022,-0.09533064,0.16606894,0.027796255,0.08340891,-0.16589418,-0.058833662,0.028011575,0.179202,0.0027913908,-0.094574556,-0.07412258,0.01485373,0.055047497,-0.08460661,-0.013812926,-0.18142436,-0.023872763,-0.0303932,0.19396071,0.07021784,-0.26606444,0.050291408,-0.06530965,-0.030265518,0.1294734,0.021836966,-0.0036697886,-0.023295265,-0.14536545,0.041052,0.090947434,0.027274594,-0.10535606
22154,Drug,Indirubin,0.08212524,-0.0033593904,0.11980789,-0.031430263,-0.06964706,-0.023713896,0.059071623,0.048595827,-0.009232331,0.036936365,-0.20751195,-0.03546395,-0.005849071,0.10869887,-0.011000296,-0.14429332,-0.020599175,-0.04622204,0.14831397,0.15557443,-0.22483349,-0.11882045,-0.20791472,0.055375554,0.07550097,-0.086536236,-0.27161965,0.088786446,0.069036886,0.07670472,-0.0029429442,-0.051928945,0.09923366,-0.015959155,0.09911574,0.12975214,-0.17194878,0.14165562,0.08123447,-0.052587196,-0.005153859,-0.032263227,0.0027353233,0.020311978,-0.2049209,-0.04235661,-0.08318615,0.13248181,-0.0046025086,-0.13849506,-0.14038359,-0.036814462,-0.092559606,0.13592333,0.06149923,-0.16109547,0.064285524,-0.08031686,0.07165829,0.041722078,-0.048624955,-0.025232926,0.050682772,0.051520478
22155,Drug,Acetazolamide,-0.011448074,-0.07864772,0.023519363,0.01999636,-0.020736877,-0.034449827,-0.08333463,0.2525485,-0.17452398,0.051123116,-0.0719706,-0.15432389,-0.092006855,0.17753129,0.07537913,-0.12788719,0.121478274,-0.090705276,0.0052995915,0.1953321,0.05747248,0.12284628,-0.19592005,0.1987203,0.12073931,-0.06024607,0.14174455,-0.016646275,-0.023406474,0.034124967,-0.06269508,-0.05132193,-0.16361901,0.075832844,-0.033691708,-0.11414584,0.09926741,0.063659474,-0.13082692,-0.078161746,-0.08492907,-0.085010394,-0.035150416,0.07978328,0.00836732,-0.14538538,-0.03241584,0.08950099,0.09751429,0.030222455,0.016770335,-0.03742469,-0.1245555,0.17927502,0.15031606,-0.37637916,0.21129018,0.09845952,-0.03181091,-0.09224277,0.060147125,-0.010826747,-0.09398639,0.16646692
22156,Drug,Fimasartan,0.10645581,-0.11183864,-0.18071416,0.03348033,-0.10617302,-0.15432584,-0.13175768,-0.047451843,0.05235142,-0.07369216,0.10131389,0.073848635,0.053272102,0.19229898,0.198974,0.036771607,0.16049671,-0.18741027,0.017201638,0.08158001,-0.049929723,-0.13889161,-0.08337822,-0.08872219,0.030146167,-0.04632128,0.028855799,-0.05183801,-0.13209745,-0.0042795874,-0.1276764,0.08036965,0.17836082,-0.082984075,-0.16786328,0.027384724,0.051927477,0.24200565,-0.05025434,0.019221835,-0.02060305,-0.106287725,0.14196055,-0.09165097,-0.15657999,0.0789183,-0.19739006,0.024654806,0.044506904,0.0030742297,0.015929215,0.13301675,0.1078631,0.060793243,0.07574016,-0.07300199,0.112623304,0.042759556,0.053521045,-0.21617243,-0.1218103,0.26471338,0.13640678,-0.17660333
22157,Drug,Bambuterol,0.021865444,0.007884661,-0.021304913,0.08433446,0.13799903,-0.041625787,-0.1130791,0.06993712,-0.110434175,-0.0035469346,0.1572732,-0.12303658,-0.17052996,-0.14175928,0.004581541,-0.10974149,-0.032754198,0.08876776,-0.13122223,0.08646451,0.20498703,0.0044942736,0.068707034,0.0734152,-0.103115246,-0.15069132,0.12906775,0.11507812,-0.08789016,-0.25269622,-0.13340382,-0.054642048,0.025141506,0.05700315,-0.21995218,-0.09948554,0.112174556,0.16829114,0.080613054,0.18857637,-0.071052134,-0.11013754,0.19194852,0.027784675,0.089430876,0.032602828,-0.1524534,-0.07385487,-0.069972344,-0.010636406,-0.13725287,-0.009717458,0.052683227,-0.15125299,-0.14121807,0.17145051,0.093948625,0.045960173,0.007823303,-0.1132599,-0.34138536,0.09722704,0.09616875,-0.026036736
22158,Drug,Sparfloxacin,-0.052246697,-0.086198516,0.04018145,-0.14340217,-0.061727814,-0.024761774,-0.101550296,-0.06611307,0.12785044,-0.038239308,-0.028075961,0.08065164,-0.033488587,0.030065354,-0.16470611,-0.029732965,0.24148583,-0.10696887,0.13143227,-0.17057115,-0.11092106,0.023944363,0.060982537,0.11759967,-0.16354956,0.06031123,-0.0069257366,0.090295,0.0896841,-0.094785556,-0.295329,-0.1365074,0.1346997,0.036030997,-0.14308082,0.028991321,-0.07889136,0.09573089,0.00664128,0.013777647,-0.024990354,-0.12095951,0.14701661,-0.023247035,-0.07274379,0.03867325,0.07142283,0.13349478,-0.023023883,-0.06015155,-0.13369147,-0.03287899,0.05637059,0.13782059,-0.13548489,-0.06638993,0.20504421,0.1034533,0.08582071,-0.0940673,-0.15689926,-0.10137246,0.07549461,0.06709595
22159,Drug,Lysergic Acid Diethylamide,-0.054258738,0.0054730754,0.13357563,0.03974545,-0.056796134,-0.08807526,-0.007855926,0.069073305,0.02550827,0.15640686,-0.12109026,-0.090458184,0.094111525,-0.009360153,0.030032601,-0.10707866,-0.085017726,0.04174123,0.11143841,-0.14092946,0.07797603,-0.02456817,0.1508319,0.063430324,-0.13623036,0.13659471,-0.07026891,-0.0006805612,0.03495759,-0.15242642,0.019904818,0.18985088,0.12316106,-0.02488492,-0.14471143,-0.009490845,0.07011699,0.086862676,0.07879498,-0.16914518,-0.016293203,0.115913555,0.20899788,-0.008172535,-0.06061933,-0.22344875,0.024312165,0.10165459,-0.05937184,-0.17655782,-0.22009782,0.06814274,0.066685095,0.049456194,-0.15484388,-0.20683719,0.13012949,0.062049564,-0.060766812,-0.12819819,0.1849702,0.07333625,0.00900547,0.051812008
22160,Drug,Bumetanide,-0.035710834,0.16207105,0.079977855,0.15730463,-0.120707855,0.006735783,0.085652255,0.05519613,0.019738369,-0.16135284,-0.15099129,0.054785922,0.09195144,-0.024766505,-0.13714129,-0.15525721,-0.23174906,0.06521184,0.2104806,-0.04791,-0.14190395,-0.10800499,0.13827746,0.042726614,0.08296897,-0.041214794,-0.08437526,0.06553006,0.32779786,-0.054694746,-0.034705732,0.040304653,0.082282,-0.107337534,-0.07999988,-0.03100079,0.011360307,0.02810954,0.2399013,-0.151124,-0.012606002,-0.068942614,0.15060472,0.0044714883,-0.005488935,-0.0720485,-0.017771304,0.16710418,-0.10180208,0.11412952,-0.06784085,0.04193326,-0.053186115,-0.098857775,-0.07432386,-0.2205746,-0.004817454,0.07201606,-0.12727839,0.14064011,-0.074373975,0.047968306,0.031016985,-0.06276344
22161,Drug,Cerivastatin,0.002171752,-0.095183425,0.15651248,0.068418466,0.10766859,-0.013725918,-0.19646035,0.0012309253,-0.019659778,0.0112853795,-0.01451938,-0.13929206,0.058432475,-0.015495811,0.04632546,-0.17715168,-0.004462785,0.0014211554,-0.011492829,-0.08716783,-0.010659564,-0.11472213,0.017418785,0.11874632,-0.122222215,-0.08849044,0.053538125,-0.026261404,0.038503062,-0.024074197,-0.03375966,0.056501105,0.1333502,0.11362541,0.09459751,0.09393577,-0.12801251,0.15616444,0.04525811,0.09685531,-0.18051538,-0.15674517,-0.044489168,0.13870248,-0.01675753,-0.11295557,-0.21973985,0.064847276,-0.083907045,0.16871376,-0.10804458,0.021621829,0.13275547,-0.05598719,-0.23941764,-0.11380021,0.06887052,-0.03506434,0.09649487,-0.043473195,-0.11646471,0.27122992,0.12675862,0.1984357
