ID	Type	name
61186	Protein	"p(RGD:""Olr807"")"
61187	Protein	"p(HGNC:""IL4"")"
61188	Protein	"p(HGNC:""MAPT"",var(""p.Met596Leu""))"
61190	Protein	"p(HGNC:""SERPINB5"")"
61192	Protein	"p(MGI:""Il19"")"
61193	Protein	"p(MGI:""Ppp1r1b"")"
61194	Protein	"p(RGD:""Olr567"")"
61195	Protein	"p(MGI:""Mapt"",pmod(Ph,T,175))"
61196	Protein	"p(HGNC:""AURKB"")"
61197	Protein	"p(HGNC:""CPEB3"")"
61199	Protein	"p(MGI:""Gnai1"")"
61202	Protein	"p(RGD:""Olr337"")"
61204	Protein	"p(HGNC:""TCP1"")"
61206	Protein	"p(HGNC:""CLEC4M"")"
61212	Protein	"p(MGI:""signal transducer and activator of transcription 3"")"
61213	Protein	"p(HGNC:""SLC5A5"")"
61214	Protein	"p(FLYBASE:""Usp7"")"
61216	Protein	"p(MGI:""Met"",pmod(Ub))"
61217	Protein	"p(RGD:""Creb1"",pmod(Ph))"
61218	Protein	"p(RGD:""Olr1428"")"
61219	Protein	"p(MGI:""Mir92-2"")"
61223	Protein	"p(RGD:""Ccng1"")"
61226	Protein	"p(RGD:""Olr1192"")"
61227	Protein	"p(RGD:""Bik"")"
61228	Protein	"p(HGNC:""SNCA"",frag(""1_133""))"
61232	Protein	"p(RGD:""Cacna1c"")"
61240	Protein	"p(RGD:""Cd47"")"
61244	Protein	"p(MGI:""App"",var(""p.Val717Phe""))"
61245	Protein	"p(HGNC:""HKDC1"")"
61247	Protein	"p(RGD:""Ptafr"")"
61248	Protein	"p(MGI:""Prkce"")"
61249	Protein	"p(MGI:""Anapc1"")"
61251	Protein	"p(MGI:""Mir10a"")"
61252	Protein	"p(HGNC:""NRXN2"")"
61253	Protein	"p(HGNC:""MET"")"
61254	Protein	"p(HGNC:""BCAR1"",pmod(Ph))"
61255	Protein	"p(RGD:""Stat1"",pmod(Ph))"
61256	Protein	"p(MGI:""Nts"")"
61260	Protein	"p(FPLX:""AKT"",pmod(Ph,S,473))"
61263	Protein	"p(RGD:""Rho"")"
61265	Protein	"p(RGD:""Prmt1"")"
61268	Protein	"p(HGNC:""LAMB2"")"
61271	Protein	"p(HGNC:""EPHB4"")"
61272	Protein	"p(RGD:""Slc2a4"")"
61273	Protein	"p(RGD:""Insrr"")"
61274	Protein	"p(MGI:""Ulk2"")"
61277	Protein	"p(HGNC:""PPARG"",pmod(Ph))"
61278	Protein	"p(HGNC:""SLC44A3"")"
61279	Protein	"p(HGNC:""P4HB"")"
61281	Protein	"p(MGI:""Rapgef4"")"
61282	Protein	"p(RGD:""Farp2"")"
61284	Protein	"p(HGNC:""COX8A"")"
61286	Protein	"p(HGNC:""FZD5"")"
61287	Protein	"p(HGNC:""DIO3"")"
61288	Protein	"p(MGI:""Bcl2l11"",pmod(Ph))"
61290	Protein	"p(MGI:""Olfr824"")"
61291	Protein	"p(RGD:""Robo2"",pmod(Ph))"
61292	Protein	"p(HGNC:""MAPT"",var(""p.Ser235Ala""))"
61293	Protein	"p(FLYBASE:""slpr"",pmod(Ph))"
61298	Protein	"p(MGI:""Olfr640"")"
61306	Protein	"p(MGI:""Olfr458"")"
61308	Protein	"p(HGNC:""HRH1"")"
61310	Protein	"p(HGNC:""GH1"")"
61311	Protein	"p(FLYBASE:""kay"",pmod(Ph))"
61314	Protein	"p(MGI:""Olfr143"")"
61316	Protein	"p(HGNC:""IRS4"",pmod(Ph,Y))"
61319	Protein	"p(HGNC:""KCND2"")"
61322	Protein	"p(MGI:""Olfr1229"")"
61324	Protein	"p(HGNC:""DYRK1A"")"
61326	Protein	"p(HGNC:""OR52K2"")"
61330	Protein	"p(MGI:""Olfr1006"")"
61334	Protein	"p(HGNC:""OR1L4"")"
61335	Protein	"p(HGNC:""MIR451A"")"
61336	Protein	"p(MGI:""Trhr2"")"
61337	Protein	"p(MGI:""Ctss"")"
61340	Protein	"p(HGNC:""IL18"",frag(""?"",""24kD""))"
61341	Protein	"p(MESH:""ATP-Binding Cassette Transporters"")"
61344	Protein	"p(RGD:""Wwc1"")"
61348	Protein	"p(HGNC:""XIAP"")"
61355	Protein	"p(MGI:""Ephb1"")"
61356	Protein	"p(HGNC:""SIGLEC14"")"
61365	Protein	"p(HGNC:""FUS"",pmod(Ph))"
61368	Protein	"p(MGI:""Adipor1"")"
61369	Protein	"p(RGD:""Pde1a"")"
61371	Protein	"p(RGD:""Olr907"")"
61372	Protein	"p(HGNC:""TLR2"")"
61378	Protein	"p(MGI:""Nefl"")"
61379	Protein	"p(RGD:""Olr670"")"
61380	Protein	"p(RGD:""Mapt"",pmod(sulphonation),pmod(CONSO:""hyperphosphorylation""))"
61384	Protein	"p(RGD:""Ppp2r5a"")"
61387	Protein	"p(RGD:""Olr447"")"
61389	Protein	"p(CONSO:""Tau aggregates"",pmod(Ub))"
61392	Protein	"p(RGD:""Cd40lg"")"
61393	Protein	"p(RGD:""Ilk"")"
61395	Protein	"p(RGD:""Olr234"")"
61397	Protein	"p(HGNC:""PPP2CB"",pmod(Me))"
61400	Protein	"p(MGI:""Fgf17"")"
61403	Protein	"p(RGD:""Olr1601"")"
61405	Protein	"p(HGNC:""B4GALT5"")"
61407	Protein	"p(HGNC:""RAB2A"")"
61409	Protein	"p(RGD:""Nr4a1"")"
61411	Protein	"p(RGD:""Olr1378"")"
61413	Protein	"p(CONSO:""AAV-FKBP1B"")"
61416	Protein	"p(RGD:""Gls2"")"
61417	Protein	"p(RGD:""Slc18a1"")"
61419	Protein	"p(RGD:""Olr1148"")"
61421	Protein	"p(HGNC:""MAPT"",frag(""1_391""))"
61425	Protein	"p(RGD:""Arrb2"")"
61429	Protein	"p(HGNCGENEFAMILY:""Heat shock 90kDa proteins"",loc(CONSO:""huntingtin aggregates""))"
61430	Protein	"p(HGNC:""IL5RA"")"
61432	Protein	"p(RGD:""RT1-CE12"")"
61438	Protein	"p(HGNC:""SFPQ"")"
61440	Protein	"p(HGNC:""DYRK1A"",pmod(Ph))"
61441	Protein	"p(HGNC:""FNDC5"")"
61491	Protein	"p(HGNC:""TP53"")"
61492	Protein	"p(HGNC:""FNIP2"")"
61495	Protein	"p(RGD:""Ajuba"")"
61496	Protein	"p(RGD:""Erbin"")"
61499	Protein	"p(HGNC:""TAB2"")"
61500	Protein	"p(HGNC:""MAPT"",var(""p.Gly207Val""))"
61501	Protein	"p(HGNC:""RIOK2"")"
61502	Protein	"p(HGNC:""IFIH1"",pmod(Ub))"
61503	Protein	"p(RGD:""Pf4"")"
61507	Protein	"p(HGNC:""CCL2"")"
61508	Protein	"p(HGNC:""TARDBP"",pmod(Ph,S,379))"
61509	Protein	"p(HGNC:""IL2RG"")"
61513	Protein	"p(MGI:""Arhgef4"")"
61515	Protein	"p(HGNC:""NECTIN2"")"
61522	Protein	"p(RGD:""Olr830"")"
61523	Protein	"p(MGI:""Ifng"")"
61524	Protein	"p(RGD:""Bdnf"")"
61529	Protein	"p(MGI:""Cnga4"")"
61530	Protein	"p(RGD:""Olr597"")"
61531	Protein	"p(ECCODE:""2.5.1.18"")"
61533	Protein	"p(HGNC:""SPDYE6"")"
61536	Protein	"p(RGD:""Angptl8"")"
61538	Protein	"p(RGD:""Olr365"")"
61539	Protein	"p(MGI:""Fyn"",pmod(Palm))"
61540	Protein	"p(HGNC:""SNCA"",pmod(CONSO:""misfolding""))"
61543	Protein	"p(RGD:""Jag1"")"
61546	Protein	"p(RGD:""Olr171"")"
61548	Protein	"p(HGNC:""MAP1B"")"
61549	Protein	"p(HGNC:""MYL6B"")"
61551	Protein	"p(MGI:""Lats1"")"
61554	Protein	"p(RGD:""Olr1459"")"
61555	Protein	"p(MGI:""Mir200c"")"
61556	Protein	"p(HGNC:""DNM1L"",var(""p.Ser616Ala""))"
61559	Protein	"p(RGD:""Apc"")"
61560	Protein	"p(MGI:""Atp1a4"")"
61562	Protein	"p(RGD:""Olr1218"")"
61565	Protein	"p(FLYBASE:""Akt1"")"
61569	Protein	"p(MGI:""Fan1"")"
61571	Protein	"p(MGI:""Rab14"")"
61572	Protein	"p(MESH:""Proteins"",pmod(MESH:""Polymers""))"
61573	Protein	"p(HGNC:""PLA2G2E"")"
61574	Protein	"p(HGNC:""PLAAT3"")"
61575	Protein	"p(RGD:""Gng12"")"
61579	Protein	"p(MGI:""Cald1"",pmod(Ph))"
61580	Protein	"p(HGNC:""CTNNB1"",loc(GO:""cytoplasm""),pmod(Ac,K,49))"
61581	Protein	"p(HGNC:""GREM2"")"
61582	Protein	"p(HGNC:""SSTR1"")"
61586	Protein	"p(RGD:""Ddx58"",pmod(Ub))"
61588	Protein	"p(HGNC:""PRKN"",var(""?""))"
61589	Protein	"p(HGNC:""EFNA3"")"
61592	Protein	"p(MGI:""Thra"")"
61593	Protein	"p(RGD:""Rasgrf2"")"
61596	Protein	"p(HGNC:""BSG"")"
61599	Protein	"p(MGI:""Smo"")"
61603	Protein	"p(MGI:""Serpinc1"")"
61604	Protein	"p(HGNC:""RHOH"")"
61605	Protein	"p(HGNC:""TNFRSF10A"")"
61608	Protein	"p(MGI:""Ralgds"")"
61610	Protein	"p(MGI:""Atf2"",pmod(Ph))"
61612	Protein	"p(HGNC:""RXRA"")"
61618	Protein	"p(MGI:""Flnb"")"
61626	Protein	"p(MGI:""Olfr459"")"
61627	Protein	"p(MGI:""Nrcam"")"
61628	Protein	"p(HGNC:""ECE2"")"
61629	Protein	"p(HGNC:""SEC13"")"
61632	Protein	"p(RGD:""Col1a1"")"
61634	Protein	"p(MGI:""Olfr203"")"
61635	Protein	"p(RGD:""Lum"")"
61636	Protein	"p(HGNC:""ADRA2C"")"
61640	Protein	"p(RGD:""Drd5"")"
61641	Protein	"p(RGD:""Hbegf"")"
61642	Protein	"p(MGI:""Olfr1355"")"
61644	Protein	"p(HGNC:""SLC25A5"")"
61646	Protein	"p(HGNC:""OR8D4"")"
61647	Protein	"p(HGNC:""SMAD1"",pmod(Ph))"
61648	Protein	"p(RGD:""Sstr3"")"
61650	Protein	"p(MGI:""Olfr1154"")"
61651	Protein	"p(RGD:""L1cam"")"
61652	Protein	"p(HGNC:""EIF2AK3"")"
61654	Protein	"p(HGNC:""OR4K1"")"
61660	Protein	"p(HGNC:""APP"",var(""p.Lys670Asn""),var(""p.Met671Leu""))"
61661	Protein	"p(CONSO:""amyloid-beta fibrils"",loc(MESH:""Lysosomes""))"
61662	Protein	"p(HGNC:""OR10J5"")"
61663	Protein	"p(HGNC:""MIR30D"")"
61664	Protein	"p(MGI:""Camk2g"")"
61666	Protein	"p(RGD:""NEWGENE_1307313"")"
61668	Protein	"p(MGI:""Il12a"")"
61672	Protein	"p(RGD:""Ywhab"")"
61673	Protein	"p(RGD:""Nlrp12"")"
61677	Protein	"p(CONSO:""Tau isoform D (383 aa)"",pmod(CONSO:""protein aggregation""))"
61680	Protein	"p(RGD:""Cntfr"")"
61684	Protein	"p(HGNC:""IL18"")"
61685	Protein	"p(HGNC:""TARDBP"",frag(""?""),var(""p.Ala315Thr""))"
61689	Protein	"p(MGI:""Seh1l"")"
61690	Protein	"p(RGD:""Ezr"",pmod(Ph))"
61691	Protein	"p(MGI:""Nr1h4"")"
61692	Protein	"p(HGNC:""ABCA7"")"
62245	Composite	"composite(p(HGNC:""LYPLA1""),p(HGNC:""PLA2G15""),p(HGNC:""PLB1""),p(HGNC:""PNPLA6""),p(HGNC:""PNPLA7""))"
62246	Composite	"composite(p(HGNC:""APOE""),p(HGNC:""GSTP1""))"
62249	Composite	"composite(p(MGI:""Acvr1b""),p(MGI:""Acvr1c""))"
62251	Composite	"composite(a(PUBCHEM:""59557""),a(PUBCHEM:""9832404""))"
62253	Composite	"composite(p(HGNC:""SOD1""),p(HGNC:""SOD2""))"
62256	Composite	"composite(p(HGNC:""EIF2A"",pmod(Ph)),p(HGNC:""SNCA"",var(""p.Ala53Thr"")))"
62258	Composite	"composite(p(HGNC:""FOXO1""),p(HGNC:""FOXO3""))"
62259	Composite	"composite(p(RGD:""Cp""),p(RGD:""Fxn""),p(RGD:""Heph""))"
62260	Composite	"composite(p(HGNC:""AADAT""),p(HGNC:""KYAT1""),p(HGNC:""KYAT3""))"
62261	Composite	"composite(a(CHEBI:""dioxygen""),p(HGNC:""HIF1AN""))"
62263	Composite	"composite(p(HGNC:""ERBB2""),p(HGNC:""ERBB3""),p(HGNC:""ERBB4""))"
62265	Composite	"composite(p(HGNC:""DHH""),p(HGNC:""IHH""),p(HGNC:""SHH""))"
62266	Composite	"composite(p(HGNCGENEFAMILY:""Argonaute/PIWI family""),p(MESH:""MicroRNAs""))"
62267	Composite	"composite(p(MGI:""Amot""),p(MGI:""Amotl1""),p(MGI:""Amotl2""))"
62268	Composite	"composite(p(HGNC:""COL1A1""),p(HGNC:""COL1A2""),p(HGNC:""COL3A1""))"
62269	Composite	"composite(p(MGI:""Plxna1""),p(MGI:""Plxna2""),p(MGI:""Plxna3""),p(MGI:""Plxna4""))"
62270	Composite	"composite(p(RGD:""Actb""),p(RGD:""Actg1""),p(RGD:""LOC100361457""),p(RGD:""Potef""))"
62271	Composite	"composite(p(FPLX:""HSP90""),p(FPLX:""HSPA""),p(HGNC:""BAG1""),p(HGNC:""BAG3""),p(HGNC:""STUB1""))"
62273	Composite	"composite(p(HGNC:""RBCK1""),p(HGNC:""RNF31""),p(HGNC:""SHARPIN""))"
62276	Composite	"composite(a(CHEBI:""5-hydroxyindole""),a(CHEBI:""acetylcholine""))"
62280	Composite	"composite(p(RGD:""Plcb1""),p(RGD:""Plcb2""),p(RGD:""Plcb3""),p(RGD:""Plcb4""))"
62281	Composite	"composite(p(HGNC:""CHRNA4""),p(HGNC:""CHRNA5""),p(HGNC:""CHRNB2""))"
62282	Composite	"composite(p(MGI:""Gucy2d""),p(MGI:""Gucy2e""),p(MGI:""Gucy2f""))"
62285	Composite	"composite(p(RGD:""Ccnd1""),p(RGD:""Ccnd2""),p(RGD:""Ccne1""),p(RGD:""Ccne2""))"
62286	Composite	"composite(a(CHEBI:""thapsigargin""),p(CONSO:""CONSO00053""))"
62287	Composite	"composite(p(RGD:""Fbp1""),p(RGD:""Fbp2""))"
62288	Composite	"composite(p(HGNC:""NMUR1""),p(HGNC:""NMUR2""))"
62289	Composite	"composite(p(RGD:""Nrxn1""),p(RGD:""Nrxn2""),p(RGD:""Nrxn3""))"
62291	Composite	"composite(p(CONSO:""Tau C3""),p(HGNC:""STUB1""))"
62292	Composite	"composite(p(MGI:""Gab1""),p(MGI:""Gab2""))"
62293	Composite	"composite(p(HGNC:""GABRA1""),p(HGNC:""GABRA2""),p(HGNC:""GABRA3""),p(HGNC:""GABRA4""),p(HGNC:""GABRA5""),p(HGNC:""GABRA6""),p(HGNC:""GABRB1""),p(HGNC:""GABRB2""),p(HGNC:""GABRB3""),p(HGNC:""GABRD""),p(HGNC:""GABRE""),p(HGNC:""GABRG1""),p(HGNC:""GABRG2""),p(HGNC:""GABRG3""),p(HGNC:""GABRP""),p(HGNC:""GABRQ""),p(HGNC:""GABRR1""),p(HGNC:""GABRR2""),p(HGNC:""GABRR3""))"
62295	Composite	"composite(p(MGI:""Notch1""),p(MGI:""Notch2""),p(MGI:""Notch3""),p(MGI:""Notch4""))"
62296	Composite	"composite(p(FLYBASE:""Acsl""),p(FLYBASE:""CG3961""),p(FLYBASE:""bgm""),p(FLYBASE:""hll""))"
62297	Composite	"composite(p(MGI:""Stam""),p(MGI:""Stam2""))"
62299	Composite	"composite(p(RGD:""Npr1""),p(RGD:""Npr2""))"
62300	Composite	"composite(p(MGI:""Pcca""),p(MGI:""Pccb""))"
62302	Composite	"composite(p(RGD:""Foxo1""),p(RGD:""Foxo3""))"
62304	Composite	"composite(p(RGD:""Rbl1""),p(RGD:""Rbl2""))"
62305	Composite	"composite(p(RGD:""Gnai1""),p(RGD:""Gnai2""),p(RGD:""Gnai3""))"
62307	Composite	"composite(p(MGI:""Comp""),p(MGI:""Thbs1""),p(MGI:""Thbs2""),p(MGI:""Thbs3""),p(MGI:""Thbs4""))"
62308	Composite	"composite(p(HGNC:""NCK1""),p(HGNC:""NCK2""))"
62309	Composite	"composite(p(MGI:""Lypla2""),p(MGI:""Plb1""),p(MGI:""Pnpla6""),p(MGI:""Pnpla7""))"
62310	Composite	"composite(p(MGI:""Tab1""),p(MGI:""Tab2""),p(MGI:""Tab3""))"
62311	Composite	"composite(p(FLYBASE:""CG18278""),p(FLYBASE:""CG30059""))"
62312	Composite	"composite(p(RGD:""Rab7a""),p(RGD:""Rab7b""))"
62313	Composite	"composite(p(FLYBASE:""Ahcy""),p(FLYBASE:""AhcyL1""),p(FLYBASE:""AhcyL2""))"
62315	Composite	"composite(p(MGI:""Prkaa1""),p(MGI:""Prkaa2""),p(MGI:""Prkab1""),p(MGI:""Prkab2""),p(MGI:""Prkag1""),p(MGI:""Prkag2""),p(MGI:""Prkag3""))"
62317	Composite	"composite(p(RGD:""Lmna""),p(RGD:""Lmnb1""),p(RGD:""Lmnb2""))"
62318	Composite	"composite(p(HGNC:""CLCA1""),p(HGNC:""CLCA2""),p(HGNC:""CLCA4""))"
62319	Composite	"composite(p(RGD:""Ctsb""),p(RGD:""Ctsl""),p(RGD:""Ctss""))"
62321	Composite	"composite(p(HGNC:""ASAH1""),p(HGNC:""ASAH2""))"
62323	Composite	"composite(p(HGNC:""AKR1C3""),p(HGNC:""HSD17B2""))"
62324	Composite	"composite(p(RGD:""LOC103694910""),p(RGD:""Pigm""))"
62327	Composite	"composite(p(MGI:""Cd8a""),p(MGI:""Cd8b1""))"
62328	Composite	"composite(p(HGNC:""FGR""),p(HGNC:""HCK""),p(HGNC:""LYN""),p(HGNC:""SRC""))"
62330	Composite	"composite(p(MGI:""Atp2b1""),p(MGI:""Atp2b2""),p(MGI:""Atp2b3""),p(MGI:""Atp2b4""))"
62331	Composite	"composite(p(HGNC:""PCK1""),p(HGNC:""PCK2""))"
62332	Composite	"composite(p(MGI:""S1pr1""),p(MGI:""S1pr4""))"
62333	Composite	"composite(p(HGNC:""ACKR4""),p(HGNC:""CCR9""))"
62335	Composite	"composite(p(RGD:""F2r""),p(RGD:""F2rl1""),p(RGD:""F2rl2""),p(RGD:""F2rl3""),p(RGD:""Pard3""))"
62336	Composite	"composite(p(FLYBASE:""GluProRS""),p(FLYBASE:""GluRS-m""))"
62337	Composite	"composite(p(MGI:""Sfrp1""),p(MGI:""Sfrp2""),p(MGI:""Sfrp4""),p(MGI:""Sfrp5""))"
62338	Composite	"composite(p(HGNC:""NFKB1""),p(HGNC:""NFKB2""),p(HGNC:""RELA""))"
62340	Composite	"composite(p(RGD:""Vipr1""),p(RGD:""Vipr2""))"
62341	Composite	"composite(p(HGNC:""HMOX1""),p(HGNC:""HMOX2""))"
62342	Composite	"composite(p(RGD:""Mknk1""),p(RGD:""Mknk2""))"
62343	Composite	"composite(p(HGNC:""FDPS""),p(HGNC:""GGPS1""))"
62344	Composite	"composite(p(RGD:""Galnt1""),p(RGD:""Galnt10""),p(RGD:""Galnt11""),p(RGD:""Galnt12""),p(RGD:""Galnt13""),p(RGD:""Galnt14""),p(RGD:""Galnt15""),p(RGD:""Galnt16""),p(RGD:""Galnt17""),p(RGD:""Galnt18""),p(RGD:""Galnt2""),p(RGD:""Galnt3""),p(RGD:""Galnt4""),p(RGD:""Galnt5""),p(RGD:""Galnt6""),p(RGD:""Galnt7""),p(RGD:""Galntl5""),p(RGD:""Galntl6""))"
62345	Composite	"composite(p(RGD:""Plcb1""),p(RGD:""Plcb2""),p(RGD:""Plcb3""),p(RGD:""Plcb4""),p(RGD:""Plcd1""),p(RGD:""Plcd3""),p(RGD:""Plcd4""),p(RGD:""Plce1""),p(RGD:""Plcg1""),p(RGD:""Plcg2""),p(RGD:""Plch1""),p(RGD:""Plch2""),p(RGD:""Plcz1""))"
62349	Composite	"composite(p(MGI:""Entpd1""),p(MGI:""Entpd3""),p(MGI:""Entpd8""))"
62350	Composite	"composite(p(RGD:""Akr1b1""),p(RGD:""Akr1b10""),p(RGD:""Akr1b7""),p(RGD:""Akr1b8""))"
62351	Composite	"composite(p(HGNC:""SLC8A1""),p(HGNC:""SLC8A2""),p(HGNC:""SLC8A3""))"
62352	Composite	"composite(p(MGI:""Egfr""),p(MGI:""Erbb2""),p(MGI:""Igf1r""),p(MGI:""Insr""))"
62353	Composite	"composite(p(HGNC:""EI24""),p(HGNC:""TP53I3""))"
62355	Composite	"composite(p(MGI:""Ywhab""),p(MGI:""Ywhae""),p(MGI:""Ywhag""),p(MGI:""Ywhah""),p(MGI:""Ywhaq""),p(MGI:""Ywhaz""))"
62356	Composite	"composite(p(HGNC:""IL1R1""),p(HGNC:""IL1RAP""))"
62361	Composite	"composite(p(HGNC:""ARRB1""),p(HGNC:""ARRB2""))"
62362	Composite	"composite(p(MGI:""Chka""),p(MGI:""Chkb""))"
62364	Composite	"composite(p(MGI:""Fasn""),p(MGI:""Htd2""))"
62367	Composite	"composite(p(MGI:""F2r""),p(MGI:""F2rl3""))"
62368	Composite	"composite(p(HGNC:""MAGI1""),p(HGNC:""MAGI2""),p(HGNC:""MAGI3""))"
62369	Composite	"composite(p(MGI:""Gusb""),p(MGI:""Kl""))"
62373	Composite	"composite(p(FLYBASE:""eIF2Balpha""),p(FLYBASE:""eIF2Bbeta""),p(FLYBASE:""eIF2Bdelta""),p(FLYBASE:""eIF2Bepsilon""),p(FLYBASE:""eIF2Bgamma""))"
62374	Composite	"composite(p(MGI:""Pfkfb1""),p(MGI:""Pfkfb2""),p(MGI:""Pfkfb3""),p(MGI:""Pfkfb4""))"
62376	Composite	"composite(p(HGNC:""GCK""),p(HGNC:""HK1""),p(HGNC:""HK2""),p(HGNC:""HK3""),p(HGNC:""HKDC1""))"
62377	Composite	"composite(p(MGI:""Rras""),p(MGI:""Rras2""))"
62378	Composite	"composite(p(HGNC:""CNTF""),p(HGNC:""CSF3""),p(HGNC:""CSH1""),p(HGNC:""CSH2""),p(HGNC:""EPO""),p(HGNC:""GH1""),p(HGNC:""GH2""),p(HGNC:""LEP""),p(HGNC:""PRL""),p(HGNC:""THPO""))"
62379	Composite	"composite(p(MGI:""Pde10a""),p(MGI:""Pde11a""),p(MGI:""Pde1a""),p(MGI:""Pde1b""),p(MGI:""Pde1c""),p(MGI:""Pde2a""),p(MGI:""Pde3a""),p(MGI:""Pde3b""))"
62380	Composite	"composite(p(MGI:""Gnai1""),p(MGI:""Gnai2""),p(MGI:""Gnai3""))"
62381	Composite	"composite(p(FLYBASE:""CG14184""),p(FLYBASE:""CG14812""),p(FLYBASE:""CG14977""),p(FLYBASE:""CG5110""),p(FLYBASE:""CG5189""))"
62383	Composite	"composite(p(HGNC:""DAD1""),p(HGNC:""DDOST""),p(HGNC:""RPN1""),p(HGNC:""RPN2""),p(HGNC:""STT3A""),p(HGNC:""STT3B""),p(HGNC:""TUSC3""))"
62384	Composite	"composite(p(MGI:""Prkcb""),p(MGI:""Prkcd""))"
62385	Composite	"composite(p(MGI:""Ntsr1""),p(MGI:""Ntsr2""))"
62386	Composite	"composite(p(HGNC:""CHUK""),p(HGNC:""IKBKB""))"
62389	Composite	"composite(p(MGI:""Mir17""),p(MGI:""Mir18""),p(MGI:""Mir19a""),p(MGI:""Mir19b-1""),p(MGI:""Mir19b-2""),p(MGI:""Mir20a""),p(MGI:""Mir92-1""),p(MGI:""Mir92-2""))"
62390	Composite	"composite(p(MGI:""Taar1""),p(MGI:""Taar2""),p(MGI:""Taar3""),p(MGI:""Taar4""),p(MGI:""Taar5""),p(MGI:""Taar6""),p(MGI:""Taar7a""),p(MGI:""Taar7b""),p(MGI:""Taar7d""),p(MGI:""Taar7e""),p(MGI:""Taar7f""),p(MGI:""Taar8a""),p(MGI:""Taar8b""),p(MGI:""Taar8c""),p(MGI:""Taar9""))"
62391	Composite	"composite(p(HGNC:""EDN1""),p(HGNC:""EDN2""),p(HGNC:""EDN3""))"
62395	Composite	"composite(p(KEGG:""rno:317366""),p(RGD:""Pim1""))"
62397	Composite	"composite(p(MGI:""Stat1""),p(MGI:""Stat2""),p(MGI:""Stat3""),p(MGI:""Stat4""),p(MGI:""Stat5a""),p(MGI:""Stat5b""),p(MGI:""Stat6""))"
62398	Composite	"composite(p(HGNC:""B3GALT1""),p(HGNC:""B3GALT2""),p(HGNC:""B3GALT5""))"
62399	Composite	"composite(p(MGI:""Elovl1""),p(MGI:""Elovl2""),p(MGI:""Elovl3""),p(MGI:""Elovl4""),p(MGI:""Elovl5""),p(MGI:""Elovl6""),p(MGI:""Elovl7""))"
62400	Composite	"composite(p(RGD:""Epo""),p(RGD:""Ifna1""),p(RGD:""Ifna11""),p(RGD:""Ifna2""),p(RGD:""Ifna4""),p(RGD:""Ifna5""),p(RGD:""Ifng""),p(RGD:""Il12a""),p(RGD:""Il12b""),p(RGD:""Il13""),p(RGD:""Il15""),p(RGD:""Il2""),p(RGD:""Il23a""),p(RGD:""Il3""),p(RGD:""Il4""),p(RGD:""Il5""),p(RGD:""Il6""),p(RGD:""Il7""),p(RGD:""LOC100912314""))"
62401	Composite	"composite(p(HGNC:""GRM6""),p(HGNC:""GRM7""),p(HGNC:""GRM8""))"
62402	Composite	"composite(p(RGD:""Pde1a""),p(RGD:""Pde1b""),p(RGD:""Pde1c""))"
62404	Composite	"composite(p(HGNC:""AOC2""),p(HGNC:""AOC3""),p(HGNC:""MAOA""),p(HGNC:""MAOB""))"
62405	Composite	"composite(p(MGI:""Stat1""),p(MGI:""Stat2""),p(MGI:""Stat4""),p(MGI:""Stat5a""),p(MGI:""Stat5b""),p(MGI:""Stat6""))"
62408	Composite	"composite(a(CHEBI:""hydrogen peroxide""),a(CHEBI:""hydroxyl""),a(CHEBI:""peroxynitrite""),a(CHEBI:""superoxide""))"
62409	Composite	"composite(p(HGNC:""MGAM""),p(HGNC:""MGAM2""),p(HGNC:""SI""))"
62410	Composite	"composite(p(MGI:""Htr2a""),p(MGI:""Htr2b""),p(MGI:""Htr2c""))"
62414	Composite	"composite(p(HGNC:""CYP2C19""),p(HGNC:""CYP2E1""),p(HGNC:""CYP2J2""),p(HGNC:""CYP2U1""),p(HGNC:""CYP4A11""),p(HGNC:""CYP4A22""),p(HGNC:""CYP4F8""))"
62415	Composite	"composite(p(MGI:""Elmo1""),p(MGI:""Elmo2""),p(MGI:""Elmo3""))"
62416	Composite	"composite(p(HGNC:""RAB5A""),p(HGNC:""RAB5B""),p(HGNC:""RAB5C""))"
62417	Composite	"composite(p(RGD:""Hck""),p(RGD:""Lyn""))"
62419	Composite	"composite(p(HGNC:""ADK""),p(HGNC:""DCK""),p(HGNC:""NT5C""),p(HGNC:""NT5C1A""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C2""),p(HGNC:""NT5C3A""),p(HGNC:""NT5C3B""),p(HGNC:""NT5E""),p(HGNC:""NT5M""))"
62420	Composite	"composite(p(RGD:""Hmgcl""),p(RGD:""Hmgcll1""))"
62423	Composite	"composite(p(HGNC:""GNA12""),p(HGNC:""GNA13""),p(HGNC:""GNAI1""),p(HGNC:""GNAI2""),p(HGNC:""GNAI3""),p(HGNC:""GNAO1""),p(HGNC:""GNAS""),p(HGNC:""GNAZ""))"
62424	Composite	"composite(p(HGNC:""CD33""),p(SFAM:""PIK3C Class IA Family""))"
62426	Composite	"composite(p(HGNC:""ADCY1""),p(HGNC:""ADCY10""),p(HGNC:""ADCY2""),p(HGNC:""ADCY3""),p(HGNC:""ADCY4""),p(HGNC:""ADCY5""),p(HGNC:""ADCY6""),p(HGNC:""ADCY7""),p(HGNC:""ADCY8""),p(HGNC:""ADCY9""))"
62427	Composite	"composite(p(MGI:""Acaa1a""),p(MGI:""Acaa1b""))"
